STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER
BIHAR,BAGAHA,2004,49,92
BIHAR,BANKA,2004,71,12
BIHAR,BEGUSARAI,2004,107,103
BIHAR,BETTIAH,2004,108,62
BIHAR,BHABHUA,2004,59,14
BIHAR,BHAGALPUR,2004,133,88
BIHAR,BHOJPUR,2004,108,211
BIHAR,BUXAR,2004,70,65
BIHAR,DARBHANGA,2004,55,20
BIHAR,GAYA,2004,163,178
BIHAR,GOPALGANJ,2004,77,132
BIHAR,JAMALPUR RLY.,2004,10,6
BIHAR,JAMUI,2004,79,74
BIHAR,JEHANABAD,2004,68,50
BIHAR,KATIHAR,2004,71,22
BIHAR,KATIHAR RLY.,2004,10,0
BIHAR,KHAGARIA,2004,50,88
BIHAR,KISHANGANJ,2004,26,12
BIHAR,LAKHISARAI,2004,63,87
BIHAR,MADHEPURA,2004,58,23
BIHAR,MADHUBANI,2004,60,91
BIHAR,MOTIHARI,2004,120,69
BIHAR,MUNGER,2004,64,30
BIHAR,MUZAFFARPUR,2004,180,17
BIHAR,MUZAFFARPUR RLY.,2004,20,3
BIHAR,NALANDA,2004,220,139
BIHAR,NAUGACHIA,2004,50,37
BIHAR,NAWADAH,2004,78,101
BIHAR,PATNA,2004,542,188
BIHAR,PATNA RLY.,2004,21,14
BIHAR,PURNEA,2004,128,41
BIHAR,ROHTAS,2004,130,215
BIHAR,SAHARSA,2004,48,100
BIHAR,SAMASTIPUR,2004,118,145
BIHAR,SARAN,2004,160,44
BIHAR,SHEIKHPURA,2004,44,40
BIHAR,SHEOHAR,2004,9,31
BIHAR,SITAMARHI,2004,80,26
BIHAR,SIWAN,2004,125,57
BIHAR,SUPAUL,2004,38,49
BIHAR,VAISHALI,2004,99,152
BIHAR,TOTAL,2004,3948,2995
CHHATTISGARH,BALRAMPUR,2004,33,20
CHHATTISGARH,BILASPUR,2004,83,53
CHHATTISGARH,BIZAPUR,2004,24,59
CHHATTISGARH,DANTEWARA,2004,70,51
CHHATTISGARH,DHAMTARI,2004,18,8
CHHATTISGARH,DURG,2004,55,58
CHHATTISGARH,GRP RAIPUR,2004,2,5
CHHATTISGARH,JAGDALPUR,2004,63,33
CHHATTISGARH,JANJGIR,2004,55,39
CHHATTISGARH,JASHPUR,2004,46,14
CHHATTISGARH,KABIRDHAM,2004,13,13
CHHATTISGARH,KANKER,2004,48,45
CHHATTISGARH,KORBA,2004,46,15
CHHATTISGARH,KORIYA,2004,33,18
CHHATTISGARH,MAHASAMUND,2004,22,11
CHHATTISGARH,NARAYANPUR,2004,21,26
CHHATTISGARH,RAIGARH,2004,55,25
CHHATTISGARH,RAIPUR,2004,84,59
CHHATTISGARH,RAJNANDGAON,2004,45,20
CHHATTISGARH,SARGUJA,2004,111,47
CHHATTISGARH,TOTAL,2004,927,619
GOA,NORTH GOA,2004,23,3
GOA,SOUTH GOA,2004,17,3
GOA,TOTAL,2004,40,6
GUJARAT,AHMEDABAD COMMR.,2004,92,62
GUJARAT,AHMEDABAD RURAL,2004,26,7
GUJARAT,AHWA-DANG,2004,4,0
GUJARAT,AMRELI,2004,28,14
GUJARAT,ANAND,2004,21,12
GUJARAT,BHARUCH,2004,38,7
GUJARAT,BHAVNAGAR,2004,53,21
GUJARAT,DAHOD,2004,44,10
GUJARAT,GANDHINAGAR,2004,25,14
GUJARAT,HIMATNAGAR,2004,35,20
GUJARAT,JAMNAGAR,2004,42,13
GUJARAT,JUNAGADH,2004,40,31
GUJARAT,KHEDA NORTH,2004,53,9
GUJARAT,KUTCH,2004,28,20
GUJARAT,MEHSANA,2004,40,26
GUJARAT,NARMADA,2004,15,3
GUJARAT,NAVSARI,2004,26,2
GUJARAT,PALANPUR,2004,38,21
GUJARAT,PANCHMAHAL,2004,51,13
GUJARAT,PATAN,2004,19,16
GUJARAT,PORBANDAR,2004,11,9
GUJARAT,RAJKOT COMMR.,2004,37,16
GUJARAT,RAJKOT RURAL,2004,36,22
GUJARAT,SURAT COMMR.,2004,74,8
GUJARAT,SURAT RURAL,2004,47,12
GUJARAT,SURENDRANAGAR,2004,28,22
GUJARAT,VADODARA COMMR.,2004,28,33
GUJARAT,VADODARA RURAL,2004,85,9
GUJARAT,VALSAD,2004,36,13
GUJARAT,W.RLY,2004,13,4
GUJARAT,TOTAL,2004,1113,469
HARYANA,AMBALA,2004,28,10
HARYANA,BHIWANI,2004,51,26
HARYANA,FARIDABAD,2004,67,31
HARYANA,FATEHABAD,2004,29,12
HARYANA,GRP,2004,27,4
HARYANA,GURGAON,2004,66,40
HARYANA,HISSAR,2004,49,52
HARYANA,JHAJJAR,2004,42,27
HARYANA,JIND,2004,28,16
HARYANA,KAITHAL,2004,25,16
HARYANA,KARNAL,2004,40,28
HARYANA,KURUKSHETRA,2004,26,12
HARYANA,MAHENDRAGARH,2004,16,10
HARYANA,PANCHKULA,2004,7,4
HARYANA,PANIPAT,2004,37,22
HARYANA,REWARI,2004,17,14
HARYANA,ROHTAK,2004,65,39
HARYANA,SIRSA,2004,25,29
HARYANA,SONIPAT,2004,67,34
HARYANA,YAMUNANAGAR,2004,21,15
HARYANA,TOTAL,2004,733,441
HIMACHAL PRADESH,BILASPUR,2004,9,11
HIMACHAL PRADESH,CHAMBA,2004,8,5
HIMACHAL PRADESH,G.R.P.,2004,0,0
HIMACHAL PRADESH,HAMIRPUR,2004,9,8
HIMACHAL PRADESH,KANGRA,2004,18,15
HIMACHAL PRADESH,KINNAUR,2004,3,1
HIMACHAL PRADESH,KULLU,2004,9,4
HIMACHAL PRADESH,LAHAUL-SPITI,2004,2,0
HIMACHAL PRADESH,MANDI,2004,19,7
HIMACHAL PRADESH,SHIMLA,2004,10,10
HIMACHAL PRADESH,SIRMAUR,2004,9,3
HIMACHAL PRADESH,SOLAN,2004,4,7
HIMACHAL PRADESH,UNA,2004,10,6
HIMACHAL PRADESH,TOTAL,2004,110,77
JAMMU & KASHMIR,ANANTNAG,2004,70,109
JAMMU & KASHMIR,AWANTIPORA,2004,18,3
JAMMU & KASHMIR,BARAMULLA,2004,86,83
JAMMU & KASHMIR,BORDER,2004,7,12
JAMMU & KASHMIR,BUDGAM,2004,60,38
JAMMU & KASHMIR,CRIME JAMMU,2004,0,0
JAMMU & KASHMIR,CRIME SRINAGAR,2004,0,0
JAMMU & KASHMIR,DODA,2004,83,83
JAMMU & KASHMIR,GANDERBAL,2004,15,7
JAMMU & KASHMIR,HANDWARA,2004,25,38
JAMMU & KASHMIR,JAMMU,2004,28,61
JAMMU & KASHMIR,KARGIL,2004,1,2
JAMMU & KASHMIR,KATHUA,2004,17,30
JAMMU & KASHMIR,KULGAM,2004,48,4
JAMMU & KASHMIR,KUPWARA,2004,31,84
JAMMU & KASHMIR,LEH,2004,2,0
JAMMU & KASHMIR,POONCH,2004,80,121
JAMMU & KASHMIR,PULWAMA,2004,54,97
JAMMU & KASHMIR,RAILWAYS,2004,1,0
JAMMU & KASHMIR,RAJOURI,2004,54,96
JAMMU & KASHMIR,RAMBAN,2004,48,57
JAMMU & KASHMIR,REASI,2004,34,37
JAMMU & KASHMIR,SRINAGAR,2004,45,130
JAMMU & KASHMIR,UDHAMPUR,2004,9,20
JAMMU & KASHMIR,TOTAL,2004,816,1112
JHARKHAND,BOKARO,2004,58,108
JHARKHAND,CHAIBASA,2004,134,42
JHARKHAND,CHATRA,2004,31,4
JHARKHAND,DEOGHAR,2004,36,34
JHARKHAND,DHANBAD,2004,88,42
JHARKHAND,DHANBAD RLY.,2004,5,0
JHARKHAND,DUMKA,2004,67,149
JHARKHAND,GARHWA,2004,39,17
JHARKHAND,GIRIDIH,2004,72,27
JHARKHAND,GODDA,2004,31,36
JHARKHAND,GUMLA,2004,108,32
JHARKHAND,HAZARIBAGH,2004,86,59
JHARKHAND,JAMSHEDPUR,2004,81,180
JHARKHAND,JAMSHEDPUR RLY.,2004,2,0
JHARKHAND,JAMTARA,2004,18,33
JHARKHAND,KODERMA,2004,30,25
JHARKHAND,LATEHAR,2004,43,14
JHARKHAND,LOHARDAGGA,2004,44,9
JHARKHAND,PAKUR,2004,37,7
JHARKHAND,PALAMU,2004,69,48
JHARKHAND,RANCHI,2004,270,161
JHARKHAND,SAHEBGANJ,2004,45,58
JHARKHAND,SARAIKELA,2004,51,36
JHARKHAND,SIMDEGA,2004,43,22
JHARKHAND,TOTAL,2004,1488,1143
KARNATAKA,BAGALKOT,2004,38,39
KARNATAKA,BANGALORE COMMR.,2004,214,285
KARNATAKA,BANGALORE RURAL,2004,152,88
KARNATAKA,BELGAUM,2004,106,81
KARNATAKA,BELLARY,2004,42,31
KARNATAKA,BIDAR,2004,40,94
KARNATAKA,BIJAPUR,2004,66,49
KARNATAKA,CHAMARAJNAGAR,2004,23,16
KARNATAKA,CHICKMAGALUR,2004,29,37
KARNATAKA,CHITRADURGA,2004,32,32
KARNATAKA,DAKSHIN KANNADA,2004,24,25
KARNATAKA,DAVANAGERE,2004,38,14
KARNATAKA,DHARWAD COMMR.,2004,17,17
KARNATAKA,DHARWAD RURAL,2004,26,15
KARNATAKA,GADAG,2004,16,17
KARNATAKA,GULBARGA,2004,102,133
KARNATAKA,HASSAN,2004,61,57
KARNATAKA,HAVERI,2004,25,11
KARNATAKA,K.G.F.,2004,16,11
KARNATAKA,KODAGU,2004,21,22
KARNATAKA,KOLAR,2004,59,41
KARNATAKA,KOPPAL,2004,25,9
KARNATAKA,MANDYA,2004,58,50
KARNATAKA,MYSORE COMMR.,2004,29,24
KARNATAKA,MYSORE RURAL,2004,44,19
KARNATAKA,RAICHUR,2004,43,34
KARNATAKA,RAILWAYS,2004,20,2
KARNATAKA,SHIMOGA,2004,48,40
KARNATAKA,TUMKUR,2004,65,56
KARNATAKA,UDUPI,2004,16,22
KARNATAKA,UTTAR KANNADA,2004,24,16
KARNATAKA,TOTAL,2004,1519,1387
KERALA,ALAPUZHA,2004,18,15
KERALA,CBCID,2004,22,4
KERALA,ERNAKULAM COMMR.,2004,13,21
KERALA,ERNAKULAM RURAL,2004,31,24
KERALA,IDUKKI,2004,34,13
KERALA,KANNUR,2004,23,21
KERALA,KASARGOD,2004,14,19
KERALA,KOLLAM,2004,46,26
KERALA,KOTTAYAM,2004,18,7
KERALA,KOZHIKODE COMMR.,2004,8,20
KERALA,KOZHIKODE RURAL,2004,9,22
KERALA,MALAPPURAM,2004,23,25
KERALA,PALAKKAD,2004,34,45
KERALA,PATHANAMTHITTA,2004,18,16
KERALA,RAILWAYS,2004,3,0
KERALA,THRISSUR,2004,41,52
KERALA,TRIVANDRUM COMMR.,2004,15,27
KERALA,TRIVANDRUM RURAL,2004,36,27
KERALA,WAYANADU,2004,11,7
KERALA,TOTAL,2004,417,391
MADHYA PRADESH,ANUPPUR,2004,24,4
MADHYA PRADESH,ASHOK NAGAR,2004,22,28
MADHYA PRADESH,BALAGHAT,2004,74,22
MADHYA PRADESH,BARWANI,2004,29,31
MADHYA PRADESH,BETUL,2004,59,43
MADHYA PRADESH,BHIND,2004,57,126
MADHYA PRADESH,BHOPAL,2004,71,91
MADHYA PRADESH,BHOPAL RLY.,2004,6,5
MADHYA PRADESH,BURHANPUR,2004,22,18
MADHYA PRADESH,CHHATARPUR,2004,56,44
MADHYA PRADESH,CHHINDWARA,2004,66,28
MADHYA PRADESH,DAMOH,2004,49,58
MADHYA PRADESH,DATIYA,2004,60,54
MADHYA PRADESH,DEWAS,2004,48,93
MADHYA PRADESH,DHAR,2004,100,78
MADHYA PRADESH,DINDORI,2004,14,13
MADHYA PRADESH,GUNA,2004,45,32
MADHYA PRADESH,GWALIOR,2004,86,145
MADHYA PRADESH,HARDA,2004,15,17
MADHYA PRADESH,HOSHANGABAD,2004,50,63
MADHYA PRADESH,INDORE,2004,107,136
MADHYA PRADESH,INDORE RLY.,2004,3,0
MADHYA PRADESH,JABALPUR,2004,84,178
MADHYA PRADESH,JABALPUR RLY.,2004,4,3
MADHYA PRADESH,JHABUA,2004,139,87
MADHYA PRADESH,KATNI,2004,33,18
MADHYA PRADESH,KHANDWA,2004,36,38
MADHYA PRADESH,KHARGON,2004,32,39
MADHYA PRADESH,MANDLA,2004,22,11
MADHYA PRADESH,MANDSAUR,2004,27,35
MADHYA PRADESH,MORENA,2004,66,144
MADHYA PRADESH,NARSINGHPUR,2004,33,49
MADHYA PRADESH,NEEMUCH,2004,18,23
MADHYA PRADESH,PANNA,2004,41,37
MADHYA PRADESH,RAISEN,2004,44,55
MADHYA PRADESH,RAJGARH,2004,30,45
MADHYA PRADESH,RATLAM,2004,42,35
MADHYA PRADESH,REWA,2004,65,28
MADHYA PRADESH,SAGAR,2004,69,89
MADHYA PRADESH,SATNA,2004,60,65
MADHYA PRADESH,SEONI,2004,21,24
MADHYA PRADESH,SHAHDOL,2004,36,18
MADHYA PRADESH,SHAJAPUR,2004,40,53
MADHYA PRADESH,SHEOPUR,2004,12,14
MADHYA PRADESH,SHIVPURI,2004,78,49
MADHYA PRADESH,SIDHI,2004,61,19
MADHYA PRADESH,SIHORE,2004,31,30
MADHYA PRADESH,TIKAMGARH,2004,59,42
MADHYA PRADESH,UJJAIN,2004,62,136
MADHYA PRADESH,UMARIYA,2004,23,14
MADHYA PRADESH,VIDISHA,2004,48,56
MADHYA PRADESH,TOTAL,2004,2379,2563
MAHARASHTRA,AHMEDNAGAR,2004,98,57
MAHARASHTRA,AKOLA,2004,55,45
MAHARASHTRA,AMRAVATI COMMR.,2004,19,20
MAHARASHTRA,AMRAVATI RURAL,2004,60,28
MAHARASHTRA,AURANGABAD COMMR.,2004,31,17
MAHARASHTRA,AURANGABAD RURAL,2004,41,21
MAHARASHTRA,BEED,2004,57,42
MAHARASHTRA,BHANDARA,2004,22,11
MAHARASHTRA,BULDHANA,2004,48,35
MAHARASHTRA,CHANDRAPUR,2004,59,19
MAHARASHTRA,DHULE,2004,32,16
MAHARASHTRA,GADCHIROLI,2004,47,49
MAHARASHTRA,GONDIA,2004,27,11
MAHARASHTRA,HINGOLI,2004,35,25
MAHARASHTRA,JALGAON,2004,83,39
MAHARASHTRA,JALNA,2004,53,30
MAHARASHTRA,KOLHAPUR,2004,54,54
MAHARASHTRA,LATUR,2004,61,31
MAHARASHTRA,MUMBAI,2004,253,127
MAHARASHTRA,MUMBAI RLY.,2004,7,4
MAHARASHTRA,NAGPUR COMMR.,2004,112,56
MAHARASHTRA,NAGPUR RLY.,2004,5,1
MAHARASHTRA,NAGPUR RURAL,2004,71,27
MAHARASHTRA,NANDED,2004,91,82
MAHARASHTRA,NANDURBAR,2004,35,17
MAHARASHTRA,NASIK COMMR.,2004,19,13
MAHARASHTRA,NASIK RURAL,2004,97,41
MAHARASHTRA,NAVI MUMBAI,2004,61,32
MAHARASHTRA,OSMANABAD,2004,46,15
MAHARASHTRA,PARBHANI,2004,42,31
MAHARASHTRA,PUNE COMMR.,2004,100,76
MAHARASHTRA,PUNE RLY.,2004,4,0
MAHARASHTRA,PUNE RURAL,2004,132,31
MAHARASHTRA,RAIGAD,2004,61,14
MAHARASHTRA,RATNAGIRI,2004,16,8
MAHARASHTRA,SANGLI,2004,69,26
MAHARASHTRA,SATARA,2004,59,28
MAHARASHTRA,SINDHUDURG,2004,10,4
MAHARASHTRA,SOLAPUR COMMR.,2004,20,13
MAHARASHTRA,SOLAPUR RURAL,2004,96,43
MAHARASHTRA,THANE COMMR.,2004,115,72
MAHARASHTRA,THANE RURAL,2004,144,44
MAHARASHTRA,WARDHA,2004,42,25
MAHARASHTRA,WASHIM,2004,28,21
MAHARASHTRA,YAVATMAL,2004,79,62
MAHARASHTRA,TOTAL,2004,2696,1463
MANIPUR,BISHNUPUR,2004,19,48
MANIPUR,CHANDEL,2004,6,13
MANIPUR,CHURACHANDPUR,2004,26,18
MANIPUR,IMPHAL(EAST),2004,24,30
MANIPUR,IMPHAL(WEST),2004,28,58
MANIPUR,SENAPATI,2004,7,11
MANIPUR,TAMENGLONG,2004,1,1
MANIPUR,THOUBAL,2004,38,46
MANIPUR,UKHRUL,2004,10,2
MANIPUR,TOTAL,2004,159,227
MEGHALAYA,GARO HILLS EAST,2004,7,9
MEGHALAYA,GARO HILLS SOUTH,2004,5,2
MEGHALAYA,GARO HILLS WEST,2004,17,13
MEGHALAYA,JAINTIA HILLS,2004,32,3
MEGHALAYA,KHASI HILLS EAST,2004,33,12
MEGHALAYA,KHASI HILLS WEST,2004,14,1
MEGHALAYA,RI-BHOI,2004,16,2
MEGHALAYA,TOTAL,2004,124,42
MIZORAM,AIZAWL,2004,10,7
MIZORAM,CHAMPHAI,2004,6,4
MIZORAM,KOLASIB,2004,4,2
MIZORAM,LAWNGTLAI,2004,3,1
MIZORAM,LUNGLEI,2004,4,3
MIZORAM,MAMIT,2004,3,1
MIZORAM,SAIHA,2004,3,2
MIZORAM,SERCHHIP,2004,2,1
MIZORAM,TOTAL,2004,35,21
NAGALAND,DIMAPUR,2004,22,5
NAGALAND,KIPHIRE,2004,0,1
NAGALAND,KOHIMA,2004,12,5
NAGALAND,MOKOKCHUNG,2004,6,3
NAGALAND,MON,2004,6,6
NAGALAND,PEREN,2004,3,1
NAGALAND,PHEK,2004,6,2
NAGALAND,TUENSANG,2004,10,3
NAGALAND,WOKHA,2004,4,4
NAGALAND,ZUNHEBOTO,2004,1,3
NAGALAND,TOTAL,2004,70,33
ODISHA,ANGUL,2004,51,40
ODISHA,BALASORE,2004,29,21
ODISHA,BARAGARH,2004,33,40
ODISHA,BERHAMPUR,2004,18,47
ODISHA,BHADRAK,2004,23,39
ODISHA,BOLANGIR,2004,32,58
ODISHA,BOUDH,2004,9,4
ODISHA,CUTTACK,2004,41,120
ODISHA,DEOGARH,2004,15,10
ODISHA,DHENKANAL,2004,35,50
ODISHA,GAJAPATI,2004,17,6
ODISHA,GANJAM,2004,62,77
ODISHA,JAGATSINGHPUR,2004,27,32
ODISHA,JAJPUR,2004,27,25
ODISHA,JHARSUGUDA,2004,15,14
ODISHA,KALAHANDI,2004,21,19
ODISHA,KANDHAMAL,2004,23,14
ODISHA,KENDRAPARA,2004,31,24
ODISHA,KEONJHAR,2004,60,39
ODISHA,KHURDA,2004,61,62
ODISHA,KORAPUT,2004,56,29
ODISHA,MALKANGIR,2004,43,34
ODISHA,MAYURBHANJ,2004,77,66
ODISHA,NAYAGARH,2004,30,19
ODISHA,NOWRANGPUR,2004,14,19
ODISHA,NUAPADA,2004,6,5
ODISHA,PURI,2004,40,116
ODISHA,RAYAGADA,2004,25,20
ODISHA,ROURKELA,2004,14,30
ODISHA,SAMBALPUR,2004,43,49
ODISHA,SONEPUR,2004,9,14
ODISHA,SRP(CUTTACK),2004,4,0
ODISHA,SRP(ROURKELA),2004,7,3
ODISHA,SUNDARGARH,2004,68,52
ODISHA,TOTAL,2004,1066,1197
PUNJAB,AMRITSAR,2004,48,50
PUNJAB,BARNALA,2004,12,18
PUNJAB,BATALA,2004,27,33
PUNJAB,BHATINDA,2004,36,33
PUNJAB,FARIDKOT,2004,19,18
PUNJAB,FATEHGARH SAHIB,2004,26,6
PUNJAB,FEROZEPUR,2004,50,44
PUNJAB,G.R.P,2004,9,2
PUNJAB,GURDASPUR,2004,19,15
PUNJAB,HOSHIARPUR,2004,35,27
PUNJAB,JAGRAON,2004,29,28
PUNJAB,JALANDHAR,2004,74,85
PUNJAB,KAPURTHALA,2004,22,23
PUNJAB,KHANNA,2004,20,17
PUNJAB,LUDHIANA,2004,53,55
PUNJAB,MAJITHA,2004,34,23
PUNJAB,MANSA,2004,28,36
PUNJAB,MOGA,2004,35,22
PUNJAB,MUKTSAR,2004,16,22
PUNJAB,NAWAN SHAHR,2004,23,20
PUNJAB,PATIALA,2004,49,45
PUNJAB,ROPAR,2004,25,14
PUNJAB,SANGRUR,2004,44,50
PUNJAB,TARN TARAN,2004,42,30
PUNJAB,TOTAL,2004,775,716
RAJASTHAN,AJMER,2004,41,82
RAJASTHAN,ALWAR,2004,60,98
RAJASTHAN,BANSWARA,2004,26,22
RAJASTHAN,BARAN,2004,35,95
RAJASTHAN,BARMER,2004,15,22
RAJASTHAN,BHARATPUR,2004,92,134
RAJASTHAN,BHILWARA,2004,37,43
RAJASTHAN,BIKANER,2004,52,98
RAJASTHAN,BUNDI,2004,17,102
RAJASTHAN,CHITTORGARH,2004,51,46
RAJASTHAN,CHURU,2004,32,34
RAJASTHAN,DAUSA,2004,30,15
RAJASTHAN,DHOLPUR,2004,32,50
RAJASTHAN,DUNGARPUR,2004,26,8
RAJASTHAN,G.R.P.,2004,3,4
RAJASTHAN,GANGANAGAR,2004,58,106
RAJASTHAN,HANUMANGARH,2004,49,96
RAJASTHAN,JAIPUR,2004,83,116
RAJASTHAN,JAISALMER,2004,5,0
RAJASTHAN,JALORE,2004,30,20
RAJASTHAN,JHALAWAR,2004,46,98
RAJASTHAN,JHUNJHUNU,2004,32,12
RAJASTHAN,JODHPUR,2004,49,114
RAJASTHAN,KARAULI,2004,26,26
RAJASTHAN,KOTA,2004,47,300
RAJASTHAN,NAGAUR,2004,54,35
RAJASTHAN,PALI,2004,42,59
RAJASTHAN,RAJSAMAND,2004,18,15
RAJASTHAN,SAWAI MADHOPUR,2004,22,21
RAJASTHAN,SIKAR,2004,39,27
RAJASTHAN,SIROHI,2004,44,28
RAJASTHAN,TONK,2004,27,28
RAJASTHAN,UDAIPUR,2004,59,76
RAJASTHAN,TOTAL,2004,1279,2030
SIKKIM,EAST,2004,4,3
SIKKIM,NORTH,2004,3,0
SIKKIM,SOUTH,2004,4,4
SIKKIM,WEST,2004,5,1
SIKKIM,TOTAL,2004,16,8
TAMIL NADU,CHENGAI,2004,79,56
TAMIL NADU,CHENNAI,2004,67,210
TAMIL NADU,CHENNAI RLY.,2004,1,4
TAMIL NADU,COIMBATORE RURAL,2004,64,43
TAMIL NADU,COIMBATORE URBAN,2004,17,15
TAMIL NADU,CUDDALORE,2004,55,102
TAMIL NADU,DHARMAPURI,2004,39,16
TAMIL NADU,DINDIGUL,2004,52,48
TAMIL NADU,ERODE,2004,59,23
TAMIL NADU,KANCHIPURAM,2004,48,52
TAMIL NADU,KANYAKUMARI,2004,30,43
TAMIL NADU,KARUR,2004,19,18
TAMIL NADU,KRISHNAGIRI,2004,46,28
TAMIL NADU,MADURAI RURAL,2004,57,45
TAMIL NADU,MADURAI URBAN,2004,16,32
TAMIL NADU,NAGAPATTINAM,2004,32,44
TAMIL NADU,NAMAKKAL,2004,31,20
TAMIL NADU,NILGIRIS,2004,14,26
TAMIL NADU,PERAMBALUR,2004,33,33
TAMIL NADU,PUDUKOTTAI,2004,30,30
TAMIL NADU,RAMNATHAPURAM,2004,37,42
TAMIL NADU,SALEM RURAL,2004,73,178
TAMIL NADU,SALEM URBAN,2004,22,14
TAMIL NADU,SIVAGANGAI,2004,29,30
TAMIL NADU,THANJAVUR,2004,48,67
TAMIL NADU,THENI,2004,31,62
TAMIL NADU,THIRUNELVELI RURAL,2004,63,92
TAMIL NADU,THIRUNELVELI URBAN,2004,19,40
TAMIL NADU,THIRUVALLUR,2004,20,11
TAMIL NADU,THIRUVANNAMALAI,2004,30,20
TAMIL NADU,THIRUVARUR,2004,24,25
TAMIL NADU,THOOTHUGUDI,2004,59,93
TAMIL NADU,TRICHY RLY.,2004,0,1
TAMIL NADU,TRICHY RURAL,2004,58,29
TAMIL NADU,TRICHY URBAN,2004,13,14
TAMIL NADU,VELLORE,2004,60,36
TAMIL NADU,VILLUPURAM,2004,68,78
TAMIL NADU,VIRUDHUNAGAR,2004,36,52
TAMIL NADU,TOTAL,2004,1479,1772
TRIPURA,DHALAI,2004,24,4
TRIPURA,NORTH,2004,26,18
TRIPURA,SOUTH,2004,42,1
TRIPURA,WEST,2004,97,13
TRIPURA,TOTAL,2004,189,36
UTTAR PRADESH,AGRA,2004,125,153
UTTAR PRADESH,ALIGARH,2004,193,218
UTTAR PRADESH,ALLAHABAD,2004,144,148
UTTAR PRADESH,AMBEDKAR NAGAR,2004,37,47
UTTAR PRADESH,AURAIYA,2004,47,40
UTTAR PRADESH,AZAMGARH,2004,110,63
UTTAR PRADESH,BADAUN,2004,212,215
UTTAR PRADESH,BAGHPAT,2004,85,101
UTTAR PRADESH,BAHRAICH,2004,45,44
UTTAR PRADESH,BALLIA,2004,49,68
UTTAR PRADESH,BALRAMPUR,2004,22,13
UTTAR PRADESH,BANDA,2004,66,32
UTTAR PRADESH,BARABANKI,2004,49,77
UTTAR PRADESH,BAREILLY,2004,214,200
UTTAR PRADESH,BASTI,2004,34,30
UTTAR PRADESH,BIJNOR,2004,86,68
UTTAR PRADESH,BULANDSHAHAR,2004,199,140
UTTAR PRADESH,CHANDOLI,2004,23,14
UTTAR PRADESH,CHITRAKOOT DHAM,2004,25,11
UTTAR PRADESH,DEORIA,2004,44,60
UTTAR PRADESH,ETAH,2004,148,216
UTTAR PRADESH,ETAWAH,2004,71,75
UTTAR PRADESH,FAIZABAD,2004,50,31
UTTAR PRADESH,FATEHGARH,2004,89,85
UTTAR PRADESH,FATEHPUR,2004,87,34
UTTAR PRADESH,FIROZABAD,2004,123,127
UTTAR PRADESH,G.R.P.,2004,15,12
UTTAR PRADESH,GAUTAMBUDH NAGAR,2004,63,60
UTTAR PRADESH,GHAZIABAD,2004,190,160
UTTAR PRADESH,GHAZIPUR,2004,61,54
UTTAR PRADESH,GONDA,2004,52,57
UTTAR PRADESH,GORAKHPUR,2004,98,84
UTTAR PRADESH,HAMIRPUR,2004,50,33
UTTAR PRADESH,HARDOI,2004,116,72
UTTAR PRADESH,HATHRAS,2004,66,90
UTTAR PRADESH,J.P.NAGAR,2004,76,59
UTTAR PRADESH,JALAUN,2004,88,55
UTTAR PRADESH,JAUNPUR,2004,53,73
UTTAR PRADESH,JHANSI,2004,70,31
UTTAR PRADESH,KANNAUJ,2004,66,39
UTTAR PRADESH,KANPUR DEHAT,2004,46,37
UTTAR PRADESH,KANPUR NAGAR,2004,149,126
UTTAR PRADESH,KAUSHAMBI,2004,65,31
UTTAR PRADESH,KHIRI,2004,113,118
UTTAR PRADESH,KUSHI NAGAR,2004,46,47
UTTAR PRADESH,LALITPUR,2004,16,16
UTTAR PRADESH,LUCKNOW,2004,173,135
UTTAR PRADESH,MAHARAJGANJ,2004,25,22
UTTAR PRADESH,MAHOBA,2004,36,17
UTTAR PRADESH,MAINPURI,2004,127,117
UTTAR PRADESH,MATHURA,2004,96,95
UTTAR PRADESH,MAU,2004,42,54
UTTAR PRADESH,MEERUT,2004,225,179
UTTAR PRADESH,MIRZAPUR,2004,36,37
UTTAR PRADESH,MORADABAD,2004,194,153
UTTAR PRADESH,MUZAFFARNAGAR,2004,253,163
UTTAR PRADESH,PILIBHIT,2004,74,60
UTTAR PRADESH,PRATAPGARH,2004,63,71
UTTAR PRADESH,RAIBAREILLY,2004,74,62
UTTAR PRADESH,RAMPUR,2004,74,82
UTTAR PRADESH,SAHARANPUR,2004,93,117
UTTAR PRADESH,SANT KABIRNAGAR,2004,19,21
UTTAR PRADESH,SHAHJAHANPUR,2004,137,166
UTTAR PRADESH,SHRAWASTI,2004,17,12
UTTAR PRADESH,SIDHARTHNAGAR,2004,23,12
UTTAR PRADESH,SITAPUR,2004,152,131
UTTAR PRADESH,SONBHADRA,2004,34,24
UTTAR PRADESH,ST.RAVIDASNAGAR,2004,21,35
UTTAR PRADESH,SULTANPUR,2004,59,78
UTTAR PRADESH,UNNAO,2004,123,107
UTTAR PRADESH,VARANASI,2004,80,66
UTTAR PRADESH,TOTAL,2004,6126,5580
UTTARAKHAND,ALMORA,2004,10,11
UTTARAKHAND,BAGESHWAR,2004,4,1
UTTARAKHAND,CHAMOLI,2004,5,14
UTTARAKHAND,CHAMPAWAT,2004,6,2
UTTARAKHAND,DEHRADUN,2004,42,35
